Index,FilePath,FileName,ParentFolders,UUID,DownloadLink,Status
1,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\63. MacOS Làm việc với tập tin và thư mục\4. Sử dụng Tag để quản lý File hiệu quả.mp4,4. Sử dụng Tag để quản lý File hiệu quả.mp4,01. Tin học văn phòng/63. MacOS Làm việc với tập tin và thư mục,78005907451cac3bdc80437077251d6a,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/78005907451cac3bdc80437077251d6a/downloads/default.mp4,Completed
2,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\63. MacOS Làm việc với tập tin và thư mục\1. Giới thiệu về Finder trong MacOS.mp4,1. Giới thiệu về Finder trong MacOS.mp4,01. Tin học văn phòng/63. MacOS Làm việc với tập tin và thư mục,cda8658a96e686bb22297e95d3608b1b,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/cda8658a96e686bb22297e95d3608b1b/downloads/default.mp4,Completed
3,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\63. MacOS Làm việc với tập tin và thư mục\6. Mở files và thiết lập mở file mặc định.mp4,6. Mở files và thiết lập mở file mặc định.mp4,01. Tin học văn phòng/63. MacOS Làm việc với tập tin và thư mục,d7e87d98dc8e32a778b935780aceeffa,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/d7e87d98dc8e32a778b935780aceeffa/downloads/default.mp4,Upload & lấy link thành công
4,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\63. MacOS Làm việc với tập tin và thư mục\3. Làm việc với Files và Folders.mp4,3. Làm việc với Files và Folders.mp4,01. Tin học văn phòng/63. MacOS Làm việc với tập tin và thư mục,a2af249df35204162edcac7e11fd90c9,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/a2af249df35204162edcac7e11fd90c9/downloads/default.mp4,Upload & lấy link thành công
5,"D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\63. MacOS Làm việc với tập tin và thư mục\2. Tuỳ biến Finder - Toolbar, Sidebar và View options.mp4","2. Tuỳ biến Finder - Toolbar, Sidebar và View options.mp4",01. Tin học văn phòng/63. MacOS Làm việc với tập tin và thư mục,f0204d0f28897db0494dc0e586ed7117,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/f0204d0f28897db0494dc0e586ed7117/downloads/default.mp4,Upload & lấy link thành công
6,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\63. MacOS Làm việc với tập tin và thư mục\5. Smart Folders.mp4,5. Smart Folders.mp4,01. Tin học văn phòng/63. MacOS Làm việc với tập tin và thư mục,ff7d3d25e820c6b3e796e4a5400c1c02,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/ff7d3d25e820c6b3e796e4a5400c1c02/downloads/default.mp4,Upload & lấy link thành công
7,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\63. MacOS Làm việc với tập tin và thư mục\7. Các thủ thuật với Finder.mp4,7. Các thủ thuật với Finder.mp4,01. Tin học văn phòng/63. MacOS Làm việc với tập tin và thư mục,de9d3ef09b3ed33b194c265a26618675,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/de9d3ef09b3ed33b194c265a26618675/downloads/default.mp4,Upload & lấy link thành công
8,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\68. Sử dụng hiệu quả trình duyệt Safari\Khóa học Sử dụng hiệu quả trình duyệt Safari (4).mp4,Khóa học Sử dụng hiệu quả trình duyệt Safari (4).mp4,01. Tin học văn phòng/68. Sử dụng hiệu quả trình duyệt Safari,03b3194860c934f1b51a03e0958502c3,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/03b3194860c934f1b51a03e0958502c3/downloads/default.mp4,Upload & lấy link thành công
9,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\68. Sử dụng hiệu quả trình duyệt Safari\Khóa học Sử dụng hiệu quả trình duyệt Safari (5).mp4,Khóa học Sử dụng hiệu quả trình duyệt Safari (5).mp4,01. Tin học văn phòng/68. Sử dụng hiệu quả trình duyệt Safari,b594c6e16654824658bbb0bb8e289f0d,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/b594c6e16654824658bbb0bb8e289f0d/downloads/default.mp4,Upload & lấy link thành công
10,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\68. Sử dụng hiệu quả trình duyệt Safari\Khóa học Sử dụng hiệu quả trình duyệt Safari (3).mp4,Khóa học Sử dụng hiệu quả trình duyệt Safari (3).mp4,01. Tin học văn phòng/68. Sử dụng hiệu quả trình duyệt Safari,eb7b58f43e0ab78dcd7580e7aa570cec,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/eb7b58f43e0ab78dcd7580e7aa570cec/downloads/default.mp4,Upload & lấy link thành công
11,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\68. Sử dụng hiệu quả trình duyệt Safari\Khóa học Sử dụng hiệu quả trình duyệt Safari (6).mp4,Khóa học Sử dụng hiệu quả trình duyệt Safari (6).mp4,01. Tin học văn phòng/68. Sử dụng hiệu quả trình duyệt Safari,bafef5c978af3570d2a2f116e6bc718d,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/bafef5c978af3570d2a2f116e6bc718d/downloads/default.mp4,Upload & lấy link thành công
12,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\68. Sử dụng hiệu quả trình duyệt Safari\Khóa học Sử dụng hiệu quả trình duyệt Safari (1).mp4,Khóa học Sử dụng hiệu quả trình duyệt Safari (1).mp4,01. Tin học văn phòng/68. Sử dụng hiệu quả trình duyệt Safari,df0997995e1e5f06f7c3fbfe3ebfc9cf,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/df0997995e1e5f06f7c3fbfe3ebfc9cf/downloads/default.mp4,Upload & lấy link thành công
13,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\68. Sử dụng hiệu quả trình duyệt Safari\Khóa học Sử dụng hiệu quả trình duyệt Safari.mp4,Khóa học Sử dụng hiệu quả trình duyệt Safari.mp4,01. Tin học văn phòng/68. Sử dụng hiệu quả trình duyệt Safari,7502d3646de44baea3ece8db073103b2,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/7502d3646de44baea3ece8db073103b2/downloads/default.mp4,Upload & lấy link thành công
14,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\68. Sử dụng hiệu quả trình duyệt Safari\Khóa học Sử dụng hiệu quả trình duyệt Safari (2).mp4,Khóa học Sử dụng hiệu quả trình duyệt Safari (2).mp4,01. Tin học văn phòng/68. Sử dụng hiệu quả trình duyệt Safari,0237286117d68ab221ab204d47bf8c4f,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/0237286117d68ab221ab204d47bf8c4f/downloads/default.mp4,Upload & lấy link thành công
15,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\71. Sử dụng Microsoft Edge nâng cao\Khóa học Sử dụng Microsoft Edge nâng cao.mp4,Khóa học Sử dụng Microsoft Edge nâng cao.mp4,01. Tin học văn phòng/71. Sử dụng Microsoft Edge nâng cao,8281850a6df29c1c73288a060a82a106,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/8281850a6df29c1c73288a060a82a106/downloads/default.mp4,Upload & lấy link thành công
16,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\71. Sử dụng Microsoft Edge nâng cao\Khóa học Sử dụng Microsoft Edge nâng cao (4).mp4,Khóa học Sử dụng Microsoft Edge nâng cao (4).mp4,01. Tin học văn phòng/71. Sử dụng Microsoft Edge nâng cao,3c2807cf544e1418baa93d376bce225a,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/3c2807cf544e1418baa93d376bce225a/downloads/default.mp4,Upload & lấy link thành công
17,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\71. Sử dụng Microsoft Edge nâng cao\Khóa học Sử dụng Microsoft Edge nâng cao (3).mp4,Khóa học Sử dụng Microsoft Edge nâng cao (3).mp4,01. Tin học văn phòng/71. Sử dụng Microsoft Edge nâng cao,595a455bde56698e57edcc950cefa144,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/595a455bde56698e57edcc950cefa144/downloads/default.mp4,Upload & lấy link thành công
18,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\71. Sử dụng Microsoft Edge nâng cao\Khóa học Sử dụng Microsoft Edge nâng cao (1).mp4,Khóa học Sử dụng Microsoft Edge nâng cao (1).mp4,01. Tin học văn phòng/71. Sử dụng Microsoft Edge nâng cao,4b2a5c6ea07bfc22a3baea352c45c286,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/4b2a5c6ea07bfc22a3baea352c45c286/downloads/default.mp4,Upload & lấy link thành công
19,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\71. Sử dụng Microsoft Edge nâng cao\Khóa học Sử dụng Microsoft Edge nâng cao (8).mp4,Khóa học Sử dụng Microsoft Edge nâng cao (8).mp4,01. Tin học văn phòng/71. Sử dụng Microsoft Edge nâng cao,5b18951420e398f8918347770381de13,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/5b18951420e398f8918347770381de13/downloads/default.mp4,Upload & lấy link thành công
20,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\71. Sử dụng Microsoft Edge nâng cao\Khóa học Sử dụng Microsoft Edge nâng cao (2).mp4,Khóa học Sử dụng Microsoft Edge nâng cao (2).mp4,01. Tin học văn phòng/71. Sử dụng Microsoft Edge nâng cao,08b2ef11b4c54c140598386afb02576e,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/08b2ef11b4c54c140598386afb02576e/downloads/default.mp4,Upload & lấy link thành công
21,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\71. Sử dụng Microsoft Edge nâng cao\Khóa học Sử dụng Microsoft Edge nâng cao (6).mp4,Khóa học Sử dụng Microsoft Edge nâng cao (6).mp4,01. Tin học văn phòng/71. Sử dụng Microsoft Edge nâng cao,52906d88efdd62f3cfdb7bb887208f50,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/52906d88efdd62f3cfdb7bb887208f50/downloads/default.mp4,Upload & lấy link thành công
22,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\71. Sử dụng Microsoft Edge nâng cao\Khóa học Sử dụng Microsoft Edge nâng cao (7).mp4,Khóa học Sử dụng Microsoft Edge nâng cao (7).mp4,01. Tin học văn phòng/71. Sử dụng Microsoft Edge nâng cao,bbfbcd8711ae8fdc75a98fabc59cd3f2,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/bbfbcd8711ae8fdc75a98fabc59cd3f2/downloads/default.mp4,Upload & lấy link thành công
23,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\71. Sử dụng Microsoft Edge nâng cao\Khóa học Sử dụng Microsoft Edge nâng cao (5).mp4,Khóa học Sử dụng Microsoft Edge nâng cao (5).mp4,01. Tin học văn phòng/71. Sử dụng Microsoft Edge nâng cao,a2e1c526e590f5436832299d0909b276,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/a2e1c526e590f5436832299d0909b276/downloads/default.mp4,Upload & lấy link thành công
24,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\71. Sử dụng Microsoft Edge nâng cao\Khóa học Sử dụng Microsoft Edge nâng cao (9).mp4,Khóa học Sử dụng Microsoft Edge nâng cao (9).mp4,01. Tin học văn phòng/71. Sử dụng Microsoft Edge nâng cao,9e9b6be6ce050a2ca03bd83c77c2fe8b,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/9e9b6be6ce050a2ca03bd83c77c2fe8b/downloads/default.mp4,Upload & lấy link thành công
25,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\102. Dựng hệ thống theo dõi lịch phỏng vấn ứng viên bằng Google sheets\5. Dùng các hàm đổ dữ liệu vào form lịch ứng viên.mp4,5. Dùng các hàm đổ dữ liệu vào form lịch ứng viên.mp4,01. Tin học văn phòng/102. Dựng hệ thống theo dõi lịch phỏng vấn ứng viên bằng Google sheets,5377dc37bd4d6e6d504b3d73c15897b4,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/5377dc37bd4d6e6d504b3d73c15897b4/downloads/default.mp4,Upload & lấy link thành công
26,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\102. Dựng hệ thống theo dõi lịch phỏng vấn ứng viên bằng Google sheets\6. Lọc dữ liệu và hiển thị theo các tuỳ chọn checkbox.mp4,6. Lọc dữ liệu và hiển thị theo các tuỳ chọn checkbox.mp4,01. Tin học văn phòng/102. Dựng hệ thống theo dõi lịch phỏng vấn ứng viên bằng Google sheets,af258c00e3443b07e3cadf00a99ff9dc,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/af258c00e3443b07e3cadf00a99ff9dc/downloads/default.mp4,Upload & lấy link thành công
27,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\13. Nhập môn Powerpoint cùng Gitiho\Chương 5 Tạo hiệu ứng cơ bản\Khóa học Nhập môn Powerpoint cùng Gitiho.mp4,Khóa học Nhập môn Powerpoint cùng Gitiho.mp4,01. Tin học văn phòng/13. Nhập môn Powerpoint cùng Gitiho/Chương 5 Tạo hiệu ứng cơ bản,efa6a5100ea585b75f4d5b3f72cd5e53,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/efa6a5100ea585b75f4d5b3f72cd5e53/downloads/default.mp4,Upload & lấy link thành công
28,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\13. Nhập môn Powerpoint cùng Gitiho\Chương 5 Tạo hiệu ứng cơ bản\Khóa học Nhập môn Powerpoint cùng Gitiho (2).mp4,Khóa học Nhập môn Powerpoint cùng Gitiho (2).mp4,01. Tin học văn phòng/13. Nhập môn Powerpoint cùng Gitiho/Chương 5 Tạo hiệu ứng cơ bản,e0eef6d8cab69538d054e06c9dd333cb,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/e0eef6d8cab69538d054e06c9dd333cb/downloads/default.mp4,Upload & lấy link thành công
29,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\13. Nhập môn Powerpoint cùng Gitiho\Chương 5 Tạo hiệu ứng cơ bản\Khóa học Nhập môn Powerpoint cùng Gitiho (3).mp4,Khóa học Nhập môn Powerpoint cùng Gitiho (3).mp4,01. Tin học văn phòng/13. Nhập môn Powerpoint cùng Gitiho/Chương 5 Tạo hiệu ứng cơ bản,99dd882d89f0dab099dcf023bea4d693,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/99dd882d89f0dab099dcf023bea4d693/downloads/default.mp4,Upload & lấy link thành công
30,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\13. Nhập môn Powerpoint cùng Gitiho\Chương 5 Tạo hiệu ứng cơ bản\Khóa học Nhập môn Powerpoint cùng Gitiho (1).mp4,Khóa học Nhập môn Powerpoint cùng Gitiho (1).mp4,01. Tin học văn phòng/13. Nhập môn Powerpoint cùng Gitiho/Chương 5 Tạo hiệu ứng cơ bản,c9999651570afefeafc259d6a0bd014a,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/c9999651570afefeafc259d6a0bd014a/downloads/default.mp4,Upload & lấy link thành công
31,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\13. Nhập môn Powerpoint cùng Gitiho\Chương 5 Tạo hiệu ứng cơ bản\Khóa học Nhập môn Powerpoint cùng Gitiho (4).mp4,Khóa học Nhập môn Powerpoint cùng Gitiho (4).mp4,01. Tin học văn phòng/13. Nhập môn Powerpoint cùng Gitiho/Chương 5 Tạo hiệu ứng cơ bản,e723a9bb77640d878fb6814669f0d95d,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/e723a9bb77640d878fb6814669f0d95d/downloads/default.mp4,Upload & lấy link thành công
32,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\13. Nhập môn Powerpoint cùng Gitiho\Chương 1 Tổng quan giao diện Powerpoint\Khóa học Nhập môn Powerpoint cùng Gitiho (1).mp4,Khóa học Nhập môn Powerpoint cùng Gitiho (1).mp4,01. Tin học văn phòng/13. Nhập môn Powerpoint cùng Gitiho/Chương 1 Tổng quan giao diện Powerpoint,eee1e572becbfbcef18bbb18f29c49ec,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/eee1e572becbfbcef18bbb18f29c49ec/downloads/default.mp4,Upload & lấy link thành công
33,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\13. Nhập môn Powerpoint cùng Gitiho\Chương 1 Tổng quan giao diện Powerpoint\Khóa học Nhập môn Powerpoint cùng Gitiho.mp4,Khóa học Nhập môn Powerpoint cùng Gitiho.mp4,01. Tin học văn phòng/13. Nhập môn Powerpoint cùng Gitiho/Chương 1 Tổng quan giao diện Powerpoint,458f16acf6765a649219e8e5de0fba00,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/458f16acf6765a649219e8e5de0fba00/downloads/default.mp4,Upload & lấy link thành công
34,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\13. Nhập môn Powerpoint cùng Gitiho\Chương 1 Tổng quan giao diện Powerpoint\Khóa học Nhập môn Powerpoint cùng Gitiho (3).mp4,Khóa học Nhập môn Powerpoint cùng Gitiho (3).mp4,01. Tin học văn phòng/13. Nhập môn Powerpoint cùng Gitiho/Chương 1 Tổng quan giao diện Powerpoint,46ab700135232c101ae7ec89cf49c81c,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/46ab700135232c101ae7ec89cf49c81c/downloads/default.mp4,Upload & lấy link thành công
35,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\13. Nhập môn Powerpoint cùng Gitiho\Chương 1 Tổng quan giao diện Powerpoint\Khóa học Nhập môn Powerpoint cùng Gitiho (2).mp4,Khóa học Nhập môn Powerpoint cùng Gitiho (2).mp4,01. Tin học văn phòng/13. Nhập môn Powerpoint cùng Gitiho/Chương 1 Tổng quan giao diện Powerpoint,1bb8f7053d2d6a72a540f8ee9586e9fd,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/1bb8f7053d2d6a72a540f8ee9586e9fd/downloads/default.mp4,Upload & lấy link thành công
36,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\13. Nhập môn Powerpoint cùng Gitiho\Chương 3 Kiến thức cơ bản về thiết kế\Khóa học Nhập môn Powerpoint cùng Gitiho (1).mp4,Khóa học Nhập môn Powerpoint cùng Gitiho (1).mp4,01. Tin học văn phòng/13. Nhập môn Powerpoint cùng Gitiho/Chương 3 Kiến thức cơ bản về thiết kế,89deca0e243ca59bfb0b00e75b66d88c,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/89deca0e243ca59bfb0b00e75b66d88c/downloads/default.mp4,Upload & lấy link thành công
37,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\13. Nhập môn Powerpoint cùng Gitiho\Chương 3 Kiến thức cơ bản về thiết kế\Khóa học Nhập môn Powerpoint cùng Gitiho (3).mp4,Khóa học Nhập môn Powerpoint cùng Gitiho (3).mp4,01. Tin học văn phòng/13. Nhập môn Powerpoint cùng Gitiho/Chương 3 Kiến thức cơ bản về thiết kế,c687038401f0a3140625cf737f999901,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/c687038401f0a3140625cf737f999901/downloads/default.mp4,Upload & lấy link thành công
38,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\13. Nhập môn Powerpoint cùng Gitiho\Chương 3 Kiến thức cơ bản về thiết kế\Khóa học Nhập môn Powerpoint cùng Gitiho (2).mp4,Khóa học Nhập môn Powerpoint cùng Gitiho (2).mp4,01. Tin học văn phòng/13. Nhập môn Powerpoint cùng Gitiho/Chương 3 Kiến thức cơ bản về thiết kế,eba2277e129de992e904ca60ee1b32d7,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/eba2277e129de992e904ca60ee1b32d7/downloads/default.mp4,Upload & lấy link thành công
39,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\13. Nhập môn Powerpoint cùng Gitiho\Chương 3 Kiến thức cơ bản về thiết kế\Khóa học Nhập môn Powerpoint cùng Gitiho (4).mp4,Khóa học Nhập môn Powerpoint cùng Gitiho (4).mp4,01. Tin học văn phòng/13. Nhập môn Powerpoint cùng Gitiho/Chương 3 Kiến thức cơ bản về thiết kế,6fc501f007176fa8028cf45f41de90cb,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/6fc501f007176fa8028cf45f41de90cb/downloads/default.mp4,Upload & lấy link thành công
40,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\13. Nhập môn Powerpoint cùng Gitiho\Chương 3 Kiến thức cơ bản về thiết kế\Khóa học Nhập môn Powerpoint cùng Gitiho.mp4,Khóa học Nhập môn Powerpoint cùng Gitiho.mp4,01. Tin học văn phòng/13. Nhập môn Powerpoint cùng Gitiho/Chương 3 Kiến thức cơ bản về thiết kế,1959bff971c75346eb9044e63b2224a6,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/1959bff971c75346eb9044e63b2224a6/downloads/default.mp4,Upload & lấy link thành công
41,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\13. Nhập môn Powerpoint cùng Gitiho\Chương 3 Kiến thức cơ bản về thiết kế\Khóa học Nhập môn Powerpoint cùng Gitiho (5).mp4,Khóa học Nhập môn Powerpoint cùng Gitiho (5).mp4,01. Tin học văn phòng/13. Nhập môn Powerpoint cùng Gitiho/Chương 3 Kiến thức cơ bản về thiết kế,94203a1c4b02ba4bb407f4e2a3556e4f,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/94203a1c4b02ba4bb407f4e2a3556e4f/downloads/default.mp4,Upload & lấy link thành công
42,"D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\13. Nhập môn Powerpoint cùng Gitiho\Chương 4 Một số thao tác, công cụ cơ bản\Khóa học Nhập môn Powerpoint cùng Gitiho.mp4",Khóa học Nhập môn Powerpoint cùng Gitiho.mp4,"01. Tin học văn phòng/13. Nhập môn Powerpoint cùng Gitiho/Chương 4 Một số thao tác, công cụ cơ bản",895f74ff6725477eee268ce4623f0f46,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/895f74ff6725477eee268ce4623f0f46/downloads/default.mp4,Upload & lấy link thành công
43,"D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\13. Nhập môn Powerpoint cùng Gitiho\Chương 4 Một số thao tác, công cụ cơ bản\Khóa học Nhập môn Powerpoint cùng Gitiho (2).mp4",Khóa học Nhập môn Powerpoint cùng Gitiho (2).mp4,"01. Tin học văn phòng/13. Nhập môn Powerpoint cùng Gitiho/Chương 4 Một số thao tác, công cụ cơ bản",0438175f1ac1a9c351f0248704d85739,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/0438175f1ac1a9c351f0248704d85739/downloads/default.mp4,Upload & lấy link thành công
44,"D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\13. Nhập môn Powerpoint cùng Gitiho\Chương 4 Một số thao tác, công cụ cơ bản\Khóa học Nhập môn Powerpoint cùng Gitiho (1).mp4",Khóa học Nhập môn Powerpoint cùng Gitiho (1).mp4,"01. Tin học văn phòng/13. Nhập môn Powerpoint cùng Gitiho/Chương 4 Một số thao tác, công cụ cơ bản",2c791bad499d5d15cfb03bc5ce89c6c2,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/2c791bad499d5d15cfb03bc5ce89c6c2/downloads/default.mp4,Upload & lấy link thành công
45,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\13. Nhập môn Powerpoint cùng Gitiho\Chương 2 Sử dụng phím tắt\Khóa học Nhập môn Powerpoint cùng Gitiho (2).mp4,Khóa học Nhập môn Powerpoint cùng Gitiho (2).mp4,01. Tin học văn phòng/13. Nhập môn Powerpoint cùng Gitiho/Chương 2 Sử dụng phím tắt,5b915b9ccf7a9466ddc65c87102f1d60,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/5b915b9ccf7a9466ddc65c87102f1d60/downloads/default.mp4,Upload & lấy link thành công
46,D:\Saber\Driver\.shortcut-targets-by-id\104nsNdblTAgdhAjvyBh10Hjrvtb1pn1L\01. Tin học văn phòng\13. Nhập môn Powerpoint cùng Gitiho\Chương 2 Sử dụng phím tắt\Khóa học Nhập môn Powerpoint cùng Gitiho.mp4,Khóa học Nhập môn Powerpoint cùng Gitiho.mp4,01. Tin học văn phòng/13. Nhập môn Powerpoint cùng Gitiho/Chương 2 Sử dụng phím tắt,e27b493e99766d4eb6f90db508a0ba4a,https://customer-b1yjiwzp0to125ef.cloudflarestream.com/e27b493e99766d4eb6f90db508a0ba4a/downloads/default.mp4,Upload & lấy link thành công
