Index,FileName,ParentFolders,UUID,DownloadLink,Status
201,"2. Xem trước kết quả Khóa học Video Animation giới thiệu Sản phẩm.mp4","01. Tin học văn phòng/30. Thành thạo Video - Animation trên Powerpoint bằng Dự án thực tế","0aa880850d0a0f1b368005fe4d48fd2e","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/0aa880850d0a0f1b368005fe4d48fd2e/downloads/default.mp4","Upload & lấy link thành công"
202,"3. Xem trước kết quả Khóa học Video Animation giới thiệu Công ty, Dự án.mp4","01. Tin học văn phòng/30. Thành thạo Video - Animation trên Powerpoint bằng Dự án thực tế","4a17ec7a8c156b20a70284af855d2fd1","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/4a17ec7a8c156b20a70284af855d2fd1/downloads/default.mp4","Upload & lấy link thành công"
203,"4. Xem trước kết quả Khóa học 3D Video Animation nội dung trên Youtube.mp4","01. Tin học văn phòng/30. Thành thạo Video - Animation trên Powerpoint bằng Dự án thực tế","948668c4b7d07c5f49f97186574c3430","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/948668c4b7d07c5f49f97186574c3430/downloads/default.mp4","Upload & lấy link thành công"
204,"6. 1.1 - Giới thiệu phiên bản PowerPoint.mp4","01. Tin học văn phòng/30. Thành thạo Video - Animation trên Powerpoint bằng Dự án thực tế","3830565afa228d4fb67969b2062b88b7","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/3830565afa228d4fb67969b2062b88b7/downloads/default.mp4","Upload & lấy link thành công"
205,"7. 1.2 - Thao tác thêm mới slide và các đối tượng đặc biệt trong PowerPoint.mp4","01. Tin học văn phòng/30. Thành thạo Video - Animation trên Powerpoint bằng Dự án thực tế","79eb58dd49ca14c7690a87d6a380f6fb","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/79eb58dd49ca14c7690a87d6a380f6fb/downloads/default.mp4","Upload & lấy link thành công"
206,"8. 1.3 - Phím tắt trong PowerPoint. Cài đặt Quick Access Toolbar.mp4","01. Tin học văn phòng/30. Thành thạo Video - Animation trên Powerpoint bằng Dự án thực tế","35ba647d2d20eb52570307525b67eabc","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/35ba647d2d20eb52570307525b67eabc/downloads/default.mp4","Upload & lấy link thành công"
207,"9. 1.4 - Tối ưu hóa thao tác với Shift, Ctrl, Alt.mp4","01. Tin học văn phòng/30. Thành thạo Video - Animation trên Powerpoint bằng Dự án thực tế","7b491de1aad390cd5420b1ae71c61830","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/7b491de1aad390cd5420b1ae71c61830/downloads/default.mp4","Upload & lấy link thành công"
208,"10. 1.5 - Làm việc với Layout và placeholder..mp4","01. Tin học văn phòng/30. Thành thạo Video - Animation trên Powerpoint bằng Dự án thực tế","7dca0c1828316f2c873d4be376fba3f9","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/7dca0c1828316f2c873d4be376fba3f9/downloads/default.mp4","Upload & lấy link thành công"
209,"11. 1.6 - Làm việc với Eye Dropper.mp4","01. Tin học văn phòng/30. Thành thạo Video - Animation trên Powerpoint bằng Dự án thực tế","19e31255923c126b99713e49e02e67cb","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/19e31255923c126b99713e49e02e67cb/downloads/default.mp4","Upload & lấy link thành công"
210,"12. 1.7 - Thay đổi tỷ lệ slide, theme thuyết trình.mp4","01. Tin học văn phòng/30. Thành thạo Video - Animation trên Powerpoint bằng Dự án thực tế","6ce6711685314ca4fcdad09e06557bec","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/6ce6711685314ca4fcdad09e06557bec/downloads/default.mp4","Upload & lấy link thành công"
