Index,FileName,ParentFolders,UUID,DownloadLink,Status
501,"8. 07. Lập trình lệnh thông tin từ Userform sửa dữ liệu vào Sheet Danh mục tại vị trí đã lấy ra để sửa.mp4","01. Tin học văn phòng/27. EXG06 - Xây dựng add-in, thẻ lệnh quản lý công việc trên Excel","330f4ae091bdb7b161791d70c9e51162","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/330f4ae091bdb7b161791d70c9e51162/downloads/default.mp4","Upload & lấy link thành công"
502,"9. 08. Tạo lệnh xóa Mã hàng có yêu cầu xác nhận bằng msgbox trước khi xóa.mp4","01. Tin học văn phòng/27. EXG06 - Xây dựng add-in, thẻ lệnh quản lý công việc trên Excel","fc3de050b6cb2669cbe9ee43a606b5bf","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/fc3de050b6cb2669cbe9ee43a606b5bf/downloads/default.mp4","Upload & lấy link thành công"
503,"11. 01. Tạo lệnh mở Phiếu nhập kho  Phiếu xuất kho từ Sổ kho (Bảng kê phát sinh).mp4","01. Tin học văn phòng/27. EXG06 - Xây dựng add-in, thẻ lệnh quản lý công việc trên Excel","030db63ff65b4be3d0eb430c94088301","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/030db63ff65b4be3d0eb430c94088301/downloads/default.mp4","Upload & lấy link thành công"
504,"16. 01. Phương pháp tạo số phiếu nhập kho tự động tăng dần.mp4","01. Tin học văn phòng/27. EXG06 - Xây dựng add-in, thẻ lệnh quản lý công việc trên Excel","24b6a28245caed7045399d02614cc195","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/24b6a28245caed7045399d02614cc195/downloads/default.mp4","Upload & lấy link thành công"
505,"12. 02. Tư duy về tổ chức Module trong VBA và tạo lệnh tìm kiếm nhanh theo mã hàng trong Sổ kho.mp4","01. Tin học văn phòng/27. EXG06 - Xây dựng add-in, thẻ lệnh quản lý công việc trên Excel","e794fe88a6615f5c123ac28584b835bb","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/e794fe88a6615f5c123ac28584b835bb/downloads/default.mp4","Upload & lấy link thành công"
506,"19. 04. Cách viết công thức xác định tên hàng và đánh số thứ tự tự động trong Phiếu nhập kho.mp4","01. Tin học văn phòng/27. EXG06 - Xây dựng add-in, thẻ lệnh quản lý công việc trên Excel","93b04eabd3a58bcb057b6fc811811560","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/93b04eabd3a58bcb057b6fc811811560/downloads/default.mp4","Upload & lấy link thành công"
507,"22. 07. Lệnh lưu và in phiếu cùng một lúc.mp4","01. Tin học văn phòng/27. EXG06 - Xây dựng add-in, thẻ lệnh quản lý công việc trên Excel","52ff6ea388d799c96ef9fb8b116fe754","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/52ff6ea388d799c96ef9fb8b116fe754/downloads/default.mp4","Upload & lấy link thành công"
508,"38. Tạo danh sách mã hàng phụ thuộc theo nhóm hàng trong userform (chữa bài tập).mp4","01. Tin học văn phòng/27. EXG06 - Xây dựng add-in, thẻ lệnh quản lý công việc trên Excel","2128e447abfb10b51f15d29e2844d4cd","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/2128e447abfb10b51f15d29e2844d4cd/downloads/default.mp4","Upload & lấy link thành công"
509,"41. Tạo lệnh di chuyển qua lại giữa MENU với các Sheet thành phần.mp4","01. Tin học văn phòng/27. EXG06 - Xây dựng add-in, thẻ lệnh quản lý công việc trên Excel","ff28071f69f1aec1f7490735a31aed09","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/ff28071f69f1aec1f7490735a31aed09/downloads/default.mp4","Upload & lấy link thành công"
510,"7. 06. Tạo Userform lấy thông tin 1 mã hàng ra để sửa.mp4","01. Tin học văn phòng/27. EXG06 - Xây dựng add-in, thẻ lệnh quản lý công việc trên Excel","b657e4d1c01879433eaf88a7a71adfd3","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/b657e4d1c01879433eaf88a7a71adfd3/downloads/default.mp4","Upload & lấy link thành công"
511,"2. 01. Tạo Userform thêm mới hàng hóa.mp4","01. Tin học văn phòng/27. EXG06 - Xây dựng add-in, thẻ lệnh quản lý công việc trên Excel","653e025bae080666f329fca30d89d076","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/653e025bae080666f329fca30d89d076/downloads/default.mp4","Upload & lấy link thành công"
