Index,FileName,ParentFolders,UUID,DownloadLink,Status
901,"Khóa học Tạo FORM nhập liệu trên Google Sheets kết hợp với Google Apps Script (4).mp4","01. Tin học văn phòng/73. Tạo FORM nhập liệu trên Google Sheets kết hợp với Google Apps Script","0f64fb4adc5104d9da2406e3f54ffabd","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/0f64fb4adc5104d9da2406e3f54ffabd/downloads/default.mp4","Upload & lấy link thành công"
902,"Khóa học Tạo FORM nhập liệu trên Google Sheets kết hợp với Google Apps Script (3).mp4","01. Tin học văn phòng/73. Tạo FORM nhập liệu trên Google Sheets kết hợp với Google Apps Script","593bb743343fcf2e3ee60ffbdbfe8f04","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/593bb743343fcf2e3ee60ffbdbfe8f04/downloads/default.mp4","Upload & lấy link thành công"
903,"Khóa học Tạo FORM nhập liệu trên Google Sheets kết hợp với Google Apps Script (6).mp4","01. Tin học văn phòng/73. Tạo FORM nhập liệu trên Google Sheets kết hợp với Google Apps Script","9d6cf7f32bb0035ca6fc67a6c6ff7caa","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/9d6cf7f32bb0035ca6fc67a6c6ff7caa/downloads/default.mp4","Upload & lấy link thành công"
904,"3. 2. Thiết lập phân quyền cho phép Excel sử dụng được VBA.mp4","01. Tin học văn phòng/38. VBAG04 - Ứng dụng VBA trong công việc quản lý kho c","a6e44ac7b6499ed7f2e6a0c5d315823f","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/a6e44ac7b6499ed7f2e6a0c5d315823f/downloads/default.mp4","Upload & lấy link thành công"
905,"2. 1. Giới thiệu những đặc điểm của file Excel có chứa VBA.mp4","01. Tin học văn phòng/38. VBAG04 - Ứng dụng VBA trong công việc quản lý kho c","b9da05b444d2d1d42cba99cc4c094f14","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/b9da05b444d2d1d42cba99cc4c094f14/downloads/default.mp4","Upload & lấy link thành công"
906,"4. 3. Những chú ý khi sử dụng VBA trong các phiên bản Excel.mp4","01. Tin học văn phòng/38. VBAG04 - Ứng dụng VBA trong công việc quản lý kho c","dace120741dd560fdc70a47d02553dd2","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/dace120741dd560fdc70a47d02553dd2/downloads/default.mp4","Upload & lấy link thành công"
907,"5. 4. Hướng dẫn làm quen với file bài giảng sử dụng trong chương trình.mp4","01. Tin học văn phòng/38. VBAG04 - Ứng dụng VBA trong công việc quản lý kho c","552145336c757a176fbfcce59e5e180f","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/552145336c757a176fbfcce59e5e180f/downloads/default.mp4","Upload & lấy link thành công"
908,"6. 5. Hướng dẫn cách mở cửa sổ làm việc VBA.mp4","01. Tin học văn phòng/38. VBAG04 - Ứng dụng VBA trong công việc quản lý kho c","ba12d2d28077017cbb4bca1b74ca8159","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/ba12d2d28077017cbb4bca1b74ca8159/downloads/default.mp4","Upload & lấy link thành công"
909,"7. 6. Giới thiệu về các cửa sổ làm việc chính trong môi trường VBA.mp4","01. Tin học văn phòng/38. VBAG04 - Ứng dụng VBA trong công việc quản lý kho c","ac8d66725fc8990b80a63f24b9aa0804","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/ac8d66725fc8990b80a63f24b9aa0804/downloads/default.mp4","Upload & lấy link thành công"
910,"8. 7. Làm quen với các thiết lập cơ bản trong VBA.mp4","01. Tin học văn phòng/38. VBAG04 - Ứng dụng VBA trong công việc quản lý kho c","b705ce5ff534dc9365d6062767e09185","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/b705ce5ff534dc9365d6062767e09185/downloads/default.mp4","Upload & lấy link thành công"
911,"9. 8. Hướng dẫn cách chia màn hình làm việc khi lập trình VBA.mp4","01. Tin học văn phòng/38. VBAG04 - Ứng dụng VBA trong công việc quản lý kho c","6ba96e2cd24599b6c001d6336f06510e","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/6ba96e2cd24599b6c001d6336f06510e/downloads/default.mp4","Upload & lấy link thành công"
912,"11. 2. Cấu trúc cơ bản của 1 Macro.mp4","01. Tin học văn phòng/38. VBAG04 - Ứng dụng VBA trong công việc quản lý kho c","b7cd1fd902cf2c96eabf8c2fcdfd6dc5","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/b7cd1fd902cf2c96eabf8c2fcdfd6dc5/downloads/default.mp4","Upload & lấy link thành công"
913,"13. 4. Cách tạm dừng Macro đang chạy hoặc gặp lỗi.mp4","01. Tin học văn phòng/38. VBAG04 - Ứng dụng VBA trong công việc quản lý kho c","dd4d8f228009fd9ab1d6c839046b2ca2","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/dd4d8f228009fd9ab1d6c839046b2ca2/downloads/default.mp4","Upload & lấy link thành công"
914,"12. 3. Cách sử dụng Macro trong Excel.mp4","01. Tin học văn phòng/38. VBAG04 - Ứng dụng VBA trong công việc quản lý kho c","86e36fd3d354cc9e1180460d88dbd782","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/86e36fd3d354cc9e1180460d88dbd782/downloads/default.mp4","Upload & lấy link thành công"
915,"10. 1. Khái niệm về Macro và cách ghi Macro.mp4","01. Tin học văn phòng/38. VBAG04 - Ứng dụng VBA trong công việc quản lý kho c","e447faebf5a8e8083be115893e8a3b83","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/e447faebf5a8e8083be115893e8a3b83/downloads/default.mp4","Upload & lấy link thành công"
916,"16. 7. Cách đánh dấu ngắt đoạn code.mp4","01. Tin học văn phòng/38. VBAG04 - Ứng dụng VBA trong công việc quản lý kho c","d9919de029d21aa2818f8835de0ba4a9","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/d9919de029d21aa2818f8835de0ba4a9/downloads/default.mp4","Upload & lấy link thành công"
917,"14. 5. Lưu file có chứa Macro.mp4","01. Tin học văn phòng/38. VBAG04 - Ứng dụng VBA trong công việc quản lý kho c","ad90e14ab4119597a5c8ed9120d6a941","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/ad90e14ab4119597a5c8ed9120d6a941/downloads/default.mp4","Upload & lấy link thành công"
918,"15. 6. Cách kiểm tra từng đoạn code thu được từ việc chạy từng dòng code.mp4","01. Tin học văn phòng/38. VBAG04 - Ứng dụng VBA trong công việc quản lý kho c","159d7ec8e8e1b8d366b4d41a03e62ff2","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/159d7ec8e8e1b8d366b4d41a03e62ff2/downloads/default.mp4","Upload & lấy link thành công"
919,"17. 8. Cách ghi chú nội dung trong các đoạn code.mp4","01. Tin học văn phòng/38. VBAG04 - Ứng dụng VBA trong công việc quản lý kho c","abd90b8b80e6013096ea7a91266052aa","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/abd90b8b80e6013096ea7a91266052aa/downloads/default.mp4","Upload & lấy link thành công"
920,"18. 9. Những code hay sử dụng từ việc ghi Macro.mp4","01. Tin học văn phòng/38. VBAG04 - Ứng dụng VBA trong công việc quản lý kho c","4c3d802f19c0f036c31b3348f4ea3380","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/4c3d802f19c0f036c31b3348f4ea3380/downloads/default.mp4","Upload & lấy link thành công"
921,"21. 12. Chữa bài tập record macro - 02 - AutoFit - Cell Styles.mp4","01. Tin học văn phòng/38. VBAG04 - Ứng dụng VBA trong công việc quản lý kho c","c3e5d014b2680cde673824aa7144d8aa","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/c3e5d014b2680cde673824aa7144d8aa/downloads/default.mp4","Upload & lấy link thành công"
922,"20. 11. Chữa bài tập record macro - 01 - Thao tác kẻ đường viền Borders.mp4","01. Tin học văn phòng/38. VBAG04 - Ứng dụng VBA trong công việc quản lý kho c","f6d19c984f59221b9c7ffd3c160ffaa8","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/f6d19c984f59221b9c7ffd3c160ffaa8/downloads/default.mp4","Upload & lấy link thành công"
923,"24. 15. Chữa bài tập record macro - 05 - Filldown - giữ lại kết quả công thức.mp4","01. Tin học văn phòng/38. VBAG04 - Ứng dụng VBA trong công việc quản lý kho c","823802e42aa23f32e47513cb9915fabc","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/823802e42aa23f32e47513cb9915fabc/downloads/default.mp4","Upload & lấy link thành công"
924,"22. 13. Chữa bài tập record macro - 03 - Sắp xếp dữ liệu A-Z.mp4","01. Tin học văn phòng/38. VBAG04 - Ứng dụng VBA trong công việc quản lý kho c","c3afd1504079e0a9d269b146920323ca","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/c3afd1504079e0a9d269b146920323ca/downloads/default.mp4","Upload & lấy link thành công"
925,"23. 14. Chữa bài tập record macro - 04 - Định dạng kiểu số và ngày tháng.mp4","01. Tin học văn phòng/38. VBAG04 - Ứng dụng VBA trong công việc quản lý kho c","40e1d3cd188cc6905e11a29c105e0f11","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/40e1d3cd188cc6905e11a29c105e0f11/downloads/default.mp4","Upload & lấy link thành công"
926,"28. 4. Những lưu ý khi đặt tên Macro.mp4","01. Tin học văn phòng/38. VBAG04 - Ứng dụng VBA trong công việc quản lý kho c","71129b2c6c32acb275077aad94980f04","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/71129b2c6c32acb275077aad94980f04/downloads/default.mp4","Upload & lấy link thành công"
927,"25. 1. Khái niệm về Module và các thao tác làm việc với Module.mp4","01. Tin học văn phòng/38. VBAG04 - Ứng dụng VBA trong công việc quản lý kho c","bf6a5c152d2a292d1a83a9d9a667e1c4","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/bf6a5c152d2a292d1a83a9d9a667e1c4/downloads/default.mp4","Upload & lấy link thành công"
