Index,FileName,ParentFolders,UUID,DownloadLink,Status
701,"27. Mẹo rút gọn đơn vị tiền tỷ, tiền triệu để dữ liệu dễ nhìn hơn.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","4e5b3947ef1c24d9698eaa7c89054d81","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/4e5b3947ef1c24d9698eaa7c89054d81/downloads/default.mp4","Upload & lấy link thành công"
702,"33. Bật mí các cách dãn dòng và dãn cột tự động trong Excel.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","ae0015170659cc2816746d7696de5cbc","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/ae0015170659cc2816746d7696de5cbc/downloads/default.mp4","Upload & lấy link thành công"
703,"36. Các phím tắt ẩn dòng, hiện dòng, ẩn cột, hiện cột trong Excel.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","c4e5e4381a9ac95661fd9be0eb7da940","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/c4e5e4381a9ac95661fd9be0eb7da940/downloads/default.mp4","Upload & lấy link thành công"
704,"37. Tuyệt chiêu tính tổng thần tốc trong excel bằng phím tắt thay vì phải gõ hàm Sum.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","86f29ceff7953f6de49327a3b66178ac","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/86f29ceff7953f6de49327a3b66178ac/downloads/default.mp4","Upload & lấy link thành công"
705,"38. Tuyệt chiêu tính tổng hàng loạt một cách siêu nhanh trong excel.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","adbf88bb388ea75bbadfa5ad87295a13","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/adbf88bb388ea75bbadfa5ad87295a13/downloads/default.mp4","Upload & lấy link thành công"
706,"39. Tuyệt chiêu đánh giá hàng trăm nhân viên nhanh chóng bằng hàm Vlookup trong Excel.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","086abc9b01a2e8b5555d988327259a3f","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/086abc9b01a2e8b5555d988327259a3f/downloads/default.mp4","Upload & lấy link thành công"
707,"40. Mẹo tìm kiếm dữ liệu đơn giản nhanh chóng bằng hàm Vlookup trong Excel.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","c543ab4715407e390e9b32b82456c374","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/c543ab4715407e390e9b32b82456c374/downloads/default.mp4","Upload & lấy link thành công"
708,"42. Các hàm xử lý chuỗi trong Excel mà bạn cần biết Viết hoa, Viết thường chữ cái.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","65798e30b627857b4917f27aba15967c","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/65798e30b627857b4917f27aba15967c/downloads/default.mp4","Upload & lấy link thành công"
709,"41. Mẹo bỏ khoảng trắng bằng hàm Trim và viết hoa chữ cái đầu bằng hàm Proper trong Excel.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","33bd05848a53b1569628467ee5911c9f","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/33bd05848a53b1569628467ee5911c9f/downloads/default.mp4","Upload & lấy link thành công"
710,"43. Tuyệt chiêu lập danh sách hàng trăm email trong giây lát.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","96e6f633a15566c73895b96f819e8295","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/96e6f633a15566c73895b96f819e8295/downloads/default.mp4","Upload & lấy link thành công"
711,"44. Cảnh báo tình trạng tồn kho bằng hàm IF.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","0eda347c917d3ab54d0bd9e7d62ee1bf","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/0eda347c917d3ab54d0bd9e7d62ee1bf/downloads/default.mp4","Upload & lấy link thành công"
712,"45. Tuyệt chiêu thông báo sản phẩm sắp hết hạn trước 30 ngày bằng hàm IF trong Excel.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","c13b80cce7fdce9d1b4628e86faad3de","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/c13b80cce7fdce9d1b4628e86faad3de/downloads/default.mp4","Upload & lấy link thành công"
713,"46. Dễ dàng tìm kiếm dữ liệu trùng nhau bằng cách tô màu dữ liệu trùng bằng conditional formatting.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","fda68afb9105bf669a5a84535822927b","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/fda68afb9105bf669a5a84535822927b/downloads/default.mp4","Upload & lấy link thành công"
714,"47. Mẹo tìm dữ liệu trùng nhau bằng hàm Countif trong Excel.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","43d2d26fdddc5e239bb633d34c8779a2","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/43d2d26fdddc5e239bb633d34c8779a2/downloads/default.mp4","Upload & lấy link thành công"
715,"48. Mẹo tính tổng ngay cả khi lọc dữ liệu trong Excel.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","58fce506d2f840c6fd97ab252646ad66","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/58fce506d2f840c6fd97ab252646ad66/downloads/default.mp4","Upload & lấy link thành công"
716,"49. Cách vẽ đồ thị đơn giản và nhanh chóng trong Excel.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","b55da9f5f070d1447e1b6d844e1d4ace","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/b55da9f5f070d1447e1b6d844e1d4ace/downloads/default.mp4","Upload & lấy link thành công"
717,"50. Tuyệt chiêu vẽ hàng loạt biểu đồ đường trong Excel để báo cáo nhìn trực quan.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","df0952372f7e563db6cc4c2ef17c9c6d","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/df0952372f7e563db6cc4c2ef17c9c6d/downloads/default.mp4","Upload & lấy link thành công"
718,"51. Mẹo chèn hình ảnh đẹp mắt vào biểu đồ trong Excel.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","df366df6fb68eb220e3b22acf802e751","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/df366df6fb68eb220e3b22acf802e751/downloads/default.mp4","Upload & lấy link thành công"
719,"52. Mẹo chèn hình ảnh vào bình luận để có báo cáo đẹp mắt.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","a386a6cc8c3f771ffabd4e758fae4ee8","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/a386a6cc8c3f771ffabd4e758fae4ee8/downloads/default.mp4","Upload & lấy link thành công"
720,"53. Mẹo cố định ảnh vào ô trong excel để khi xóa dòng thì hình ảnh xóa theo.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","6f9a3bdc44af345a41d5057f328e9190","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/6f9a3bdc44af345a41d5057f328e9190/downloads/default.mp4","Upload & lấy link thành công"
721,"54. Mẹo chỉnh khoảng cách của shapes tự động đều nhau trong Excel.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","35bfc99670e637f7fdcbd7d05f6769cf","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/35bfc99670e637f7fdcbd7d05f6769cf/downloads/default.mp4","Upload & lấy link thành công"
722,"55. Cách hiện gợi ý hàm, gợi ý công thức trong Excel.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","5a3095c43fe3e753e0562440024eaffe","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/5a3095c43fe3e753e0562440024eaffe/downloads/default.mp4","Upload & lấy link thành công"
723,"56. Bật mí cách thay thế hàng loạt dữ liệu trong ngoặc bằng Replace trong Excel.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","af4e34b43728db28c0e89885dca55408","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/af4e34b43728db28c0e89885dca55408/downloads/default.mp4","Upload & lấy link thành công"
724,"57. Tuyệt chiêu tính tỷ lệ phần trăm tự động trong Excel.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","196ba3bbd812d69f3a07c788098f8b89","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/196ba3bbd812d69f3a07c788098f8b89/downloads/default.mp4","Upload & lấy link thành công"
725,"58. Tuyệt chiêu đánh số thứ tự hàng nghìn dòng bằng hàm Sequence trong Excel.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","cab3867d1b27f11dcee180c0d11b5a44","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/cab3867d1b27f11dcee180c0d11b5a44/downloads/default.mp4","Upload & lấy link thành công"
726,"59. Mẹo đánh số thứ tự ngày siêu nhanh bằng hàm Sequence trong Excel.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","ac026e58af68aa04c9b66ade4285580a","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/ac026e58af68aa04c9b66ade4285580a/downloads/default.mp4","Upload & lấy link thành công"
727,"60. Tuyệt chiêu tạo danh sách ngày tháng năm thần tốc bằng hàm Sequence trong Excel 365 hoặc Excel 2021.mp4","01. Tin học văn phòng/72. Thủ thuật Excel cho người bận rộn","e7ccc87626bc389274ee7c007bb9a771","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/e7ccc87626bc389274ee7c007bb9a771/downloads/default.mp4","Upload & lấy link thành công"
728,"1. Vị trí của Power query trong quy trình BI (bussiness intelligence).mp4","01. Tin học văn phòng/34. Power Query Cơ bản – Xử Lý Dữ Liệu Chuyên Sâu cùng giảng viên Minh Trí","691e22ca9d4adedec27a7259ff09d18a","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/691e22ca9d4adedec27a7259ff09d18a/downloads/default.mp4","Upload & lấy link thành công"
729,"2. Giới thiệu về power query, chức năng và tiện ích.mp4","01. Tin học văn phòng/34. Power Query Cơ bản – Xử Lý Dữ Liệu Chuyên Sâu cùng giảng viên Minh Trí","b582eceddbb0cf6a239f7954113e7cda","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/b582eceddbb0cf6a239f7954113e7cda/downloads/default.mp4","Upload & lấy link thành công"
730,"3. So sánh PowerQuery với các công cụ khác.mp4","01. Tin học văn phòng/34. Power Query Cơ bản – Xử Lý Dữ Liệu Chuyên Sâu cùng giảng viên Minh Trí","de0dfdd2f339680316a31c926349f6f8","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/de0dfdd2f339680316a31c926349f6f8/downloads/default.mp4","Upload & lấy link thành công"
731,"4. Cách tải và cài đặt Power Query.mp4","01. Tin học văn phòng/34. Power Query Cơ bản – Xử Lý Dữ Liệu Chuyên Sâu cùng giảng viên Minh Trí","98dbbfc0c0cb52af25fb05ab660568be","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/98dbbfc0c0cb52af25fb05ab660568be/downloads/default.mp4","Upload & lấy link thành công"
732,"5. Sơ đồ khóa học power query cơ bản.mp4","01. Tin học văn phòng/34. Power Query Cơ bản – Xử Lý Dữ Liệu Chuyên Sâu cùng giảng viên Minh Trí","d076d535f0394e030ecadd6c25a0fb0b","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/d076d535f0394e030ecadd6c25a0fb0b/downloads/default.mp4","Upload & lấy link thành công"
733,"6. Hướng dẫn xem link file thực hành và đáp án.mp4","01. Tin học văn phòng/34. Power Query Cơ bản – Xử Lý Dữ Liệu Chuyên Sâu cùng giảng viên Minh Trí","3b017ad77672034075273d0f30172a46","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/3b017ad77672034075273d0f30172a46/downloads/default.mp4","Upload & lấy link thành công"
734,"8. 6 tiêu chuẩn của bảng dữ liệu (phần 1).mp4","01. Tin học văn phòng/34. Power Query Cơ bản – Xử Lý Dữ Liệu Chuyên Sâu cùng giảng viên Minh Trí","c009e656bc319fca0999e1cab6d26e9e","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/c009e656bc319fca0999e1cab6d26e9e/downloads/default.mp4","Upload & lấy link thành công"
735,"9. 6 tiêu chuẩn của bảng dữ liệu (phần 2).mp4","01. Tin học văn phòng/34. Power Query Cơ bản – Xử Lý Dữ Liệu Chuyên Sâu cùng giảng viên Minh Trí","55fb3e30da6a34dbc142773344642c8b","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/55fb3e30da6a34dbc142773344642c8b/downloads/default.mp4","Upload & lấy link thành công"
736,"10. 6 tiêu chuẩn của bảng dữ liệu (phần 3).mp4","01. Tin học văn phòng/34. Power Query Cơ bản – Xử Lý Dữ Liệu Chuyên Sâu cùng giảng viên Minh Trí","408807f065c2b8a0285adc815c80190a","https://customer-b1yjiwzp0to125ef.cloudflarestream.com/408807f065c2b8a0285adc815c80190a/downloads/default.mp4","Upload & lấy link thành công"
